"t_id","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name","cov.SRR3396381","FPKM.SRR3396381","cov.SRR3396382","FPKM.SRR3396382","cov.SRR3396384","FPKM.SRR3396384","cov.SRR3396385","FPKM.SRR3396385","cov.SRR3396386","FPKM.SRR3396386","cov.SRR3396387","FPKM.SRR3396387"
4735,"XII","-",376,11196,"MSTRG.4100.30",3,5081,"MSTRG.4100",".",0.880132,0.560845,0.81607,0.456244,1.892949,1.003803,0.636432,0.359957,0.642427,0.332485,1.276425,0.68383
4736,"XII","-",384,11187,"MSTRG.4100.32",3,5064,"MSTRG.4100",".",0,0,0,0,0,0,0,0,5.623656,2.910492,1.304965,0.69912
4737,"XII","-",384,11194,"MSTRG.4100.31",4,4927,"MSTRG.4100",".",0,0,5.34245,2.986827,0,0,1.588615,0.898499,0,0,2.408598,1.290379
4738,"XII","-",386,11194,"MSTRG.4100.33",3,5130,"MSTRG.4100",".",0,0,3.862328,2.159329,0,0,2.640407,1.493379,0,0,1.397512,0.748701
4739,"XII","-",386,11194,"MSTRG.4100.34",3,5130,"MSTRG.4100",".",0,0,7.964703,4.452862,0,0,2.966569,1.677852,0,0,1.535309,0.822524
4740,"XII","-",585,4301,"YLL067C",2,3618,"MSTRG.4100","YLL067C",0,0,0,0,0,0,0,0,0,0,0,0
4741,"XII","+",843,1325,"YLL067W-A",1,483,"MSTRG.4101","YLL067W-A",2.140019,1.363681,2.955551,1.652373,4.813319,2.552433,3.451236,1.951973,3.063383,1.585437,3.134558,1.679304
4742,"XII","+",843,6968,"MSTRG.4101.1",2,483,"MSTRG.4101",".",28.699274,18.288,28.933878,16.176189,23.649282,12.540868,31.299063,17.702332,31.186201,16.140245,31.496449,16.873863
4743,"XII","+",2294,8028,"MSTRG.4102.1",2,200,"MSTRG.4102",".",36.096958,23.002018,36.507439,20.410374,67.338387,35.708561,36.614761,20.708822,55.18026,28.558239,29.597633,15.856594
4744,"XII","+",3007,8893,"MSTRG.4103.1",2,352,"MSTRG.4103",".",18.181425,11.585726,46.493622,25.993393,44.426373,23.558653,41.311115,23.365017,58.584572,30.320122,52.333954,28.037319
4745,"XII","+",3007,8893,"MSTRG.4103.2",2,352,"MSTRG.4103",".",19.717033,12.56426,25.482998,14.246892,43.556183,23.097206,29.875788,16.897346,48.803207,25.257832,57.746868,30.937225
4746,"XII","+",4176,11249,"MSTRG.4104.1",2,1539,"MSTRG.4104",".",6.392518,4.073496,2.263021,1.265197,6.168165,3.270888,5.900881,3.33746,5.996493,3.103452,5.639997,3.021564
4747,"XII","+",5605,5775,"YLL066W-B",1,171,"MSTRG.4105","YLL066W-B",1.630194,1.038806,0.408653,0.228467,1.22846,0.651434,0.622351,0.351993,0.149123,0.077178,0.390309,0.209104
4748,"XII","-",6120,9836,"YLL066C",2,3618,"MSTRG.4100","YLL066C",14.824429,9.446551,15.761022,8.811584,15.733022,8.342991,14.889609,8.421365,17.955976,9.293016,16.104223,8.627654
4749,"XII","+",6486,6968,"YLL066W-A",1,483,"MSTRG.4101","YLL066W-A",20.598341,13.125854,11.293203,6.313741,11.235884,5.958225,13.024203,7.366316,13.734526,7.108228,12.159793,6.514471
4750,"XII","+",11726,12076,"YLL065W",1,351,"YLL065W","YLL065W",0,0,0,0,0,0,0.039886,0.022559,0,0,0,0
4751,"XII","-",13083,13445,"YLL064C",1,363,"MSTRG.4045","PAU18",15.286734,9.741145,21.165516,11.833098,20.390953,10.813024,22.405838,12.672443,17.598944,9.108235,19.735991,10.573332
4752,"XII","-",14648,16072,"YLL063C",1,1425,"MSTRG.4046","AYT1",23.664562,15.079738,29.228771,16.341057,33.042809,17.522118,23.665964,13.385155,28.812632,14.911819,27.897543,14.94579
4753,"XII","-",16639,17613,"YLL062C",1,975,"MSTRG.4047","MHT1",15.702564,10.006124,16.938461,9.46986,21.092308,11.184942,38.701538,21.889074,48.423592,25.061363,36.032822,19.304174
4754,"XII","+",17956,19707,"YLL061W",1,1752,"MSTRG.4048","MMP1",18.239725,11.622876,19.80822,11.074268,22.623287,11.996798,34.364727,19.436232,39.700912,20.546989,33.944633,18.18545
4755,"XII","-",21138,21839,"YLL060C",1,702,"MSTRG.4049","GTT2",39.485756,25.161455,39.457264,22.059546,52.082623,27.61865,45.907406,25.964617,49.259258,25.493856,44.378918,23.775499
4756,"XII","-",22474,22980,"YLL059C",1,507,"YLL059C","YLL059C",10.414201,6.636228,14.940828,8.353035,19.75148,10.47392,13.232741,7.484262,13.700197,7.090461,11.56213,6.19428
4757,"XII","+",23569,25296,"YLL058W",1,1728,"MSTRG.4050","YLL058W",45.248264,28.833492,57.179977,31.967861,60.113426,31.877268,56.621529,32.02438,52.473957,27.157608,57.85474,30.995016
4758,"XII","-",25756,26994,"YLL057C",1,1239,"MSTRG.4051","JLP1",21.063761,13.422432,26.012913,14.543154,26.042776,13.810102,17.953995,10.15454,24.37611,12.615721,24.867636,13.322552
4759,"XII","-",27409,28305,"YLL056C",1,897,"MSTRG.4052","YLL056C",22.552954,14.371388,25.185062,14.080324,27.338907,14.497422,17.435898,9.861511,23.635452,12.232397,17.257524,9.245522
4760,"XII","+",30109,31704,"YLL055W",1,1596,"MSTRG.4053","YCT1",60.37907,38.475277,82.490593,46.118378,84.103378,44.598789,52.328949,29.596556,48.731201,25.220564,47.731831,25.571783
4761,"XII","-",32673,35204,"YLL054C",1,2532,"MSTRG.4054","YLL054C",13.989337,8.914407,15.482226,8.655717,17.934834,9.510579,17.898499,10.123152,21.005529,10.871296,22.257504,11.924204
4762,"XII","-",35503,35961,"YLL053C",1,459,"YLL053C","YLL053C",41.851185,26.668774,38.342434,21.436274,42.58923,22.584444,26.099991,14.761806,30.816,15.94865,21.656746,11.602355
4763,"XII","-",35912,36361,"YLL052C",1,450,"YLL052C","AQY2",40.891792,26.057423,37.397385,20.907921,37.018982,19.630623,21.360233,12.081062,21.818792,11.292195,21.2479,11.38332
4764,"XII","-",37333,39471,"YLL051C",1,2139,"MSTRG.4055","FRE6",69.485275,44.278008,84.771385,47.393509,87.696587,46.504215,70.008415,39.595825,77.969612,40.352741,75.57737,40.489712
4765,"XII","-",39804,40414,"YLL050C",2,432,"MSTRG.4056","COF1",2697.675781,1719.036255,3370.719971,1884.483154,3534.384277,1874.232178,2883.504395,1630.871582,3016.020752,1560.924805,3130.046387,1676.886597
4766,"XII","+",40666,41205,"YLL049W",1,540,"MSTRG.4057","LDB18",129.814819,82.721725,156.655548,87.582108,148.17778,78.576508,148.244446,83.845085,154.548141,79.985535,153.329636,82.1446
4767,"XII","-",41280,46265,"YLL048C",1,4986,"MSTRG.4058","YBT1",77.516243,49.395573,81.727234,45.691605,86.055756,45.634106,59.399517,33.595573,71.369232,36.936749,64.343559,34.471329
4768,"XII","+",46672,47055,"YLL047W",1,384,"MSTRG.4059","YLL047W",4.333333,2.761324,4.003048,2.238002,4.724351,2.505254,1.152589,0.651889,4.673807,2.418903,4.808453,2.576074
4769,"XII","-",46714,47463,"YLL046C",1,750,"MSTRG.4060","RNP1",0.404,0.25744,0.540461,0.302158,1.609554,0.853523,1.667963,0.943378,1.125345,0.582416,2.45493,1.315201
4770,"XII","-",47859,48629,"YLL045C",1,771,"MSTRG.4062","RPL8B",3002.680664,1913.394287,2793.129639,1561.567261,3347.374512,1775.063599,3776.67041,2136.034424,4629.182129,2395.807617,3895.29248,2086.858643
4771,"XII","+",48216,48662,"YLL044W",1,447,"MSTRG.4063","YLL044W",353.399139,225.196075,352.90094,197.297882,451.350647,239.344635,378.608032,214.135651,489.741486,253.462997,470.78418,252.217255
4772,"XII","+",48897,49772,"MSTRG.4064.1",1,876,"MSTRG.4064",".",3.773972,2.404883,5.175799,2.893656,8.232952,4.365814,8.03891,4.5467,7.989734,4.135043,8.890736,4.76311
4773,"XII","+",49938,51947,"YLL043W",1,2010,"MSTRG.4065","FPS1",122.536316,78.083656,133.869156,74.842819,159.055725,84.344917,125.298508,70.867165,151.860199,78.594406,156.692535,83.946236
4774,"XII","-",52087,52590,"YLL042C",1,504,"MSTRG.4066","ATG10",20.299603,12.935489,15.855159,8.864214,21.680555,11.496881,25.25,14.281064,26.257936,13.58965,19.53373,10.464972
4775,"XII","-",53131,53931,"YLL041C",1,801,"MSTRG.4061","SDH2",213.948807,136.33432,253.697876,141.835999,274.747803,145.694733,204.364548,115.585861,223.765289,115.808487,230.073654,123.259331
4776,"XII","-",54211,63645,"YLL040C",1,9435,"MSTRG.4067","VPS13",19.963223,12.721138,21.380499,11.95329,19.974669,10.592274,17.980711,10.16965,18.898676,9.780905,18.722628,10.030435
4777,"XII","+",63937,64915,"MSTRG.4070.1",2,523,"MSTRG.4070",".",295.473785,188.284363,512.032654,286.264343,388.058716,205.781845,311.664246,176.273148,247.268799,127.972603,218.463226,117.039177
4778,"XII","-",64062,65207,"MSTRG.4071.2",2,690,"MSTRG.4071",".",152.023514,96.873741,108.583527,60.706268,153.756302,81.534714,128.63623,72.754936,89.720886,46.434551,127.660522,68.39267
4779,"XII","-",64062,65207,"MSTRG.4071.4",2,690,"MSTRG.4071",".",0,0,114.088387,63.783897,0,0,0,0,0,0,7.382587,3.955137
4780,"XII","-",64062,65207,"YLL039C",1,1146,"MSTRG.4071","UBI4",725.706055,462.440735,876.873169,490.237335,834.342529,442.439636,573.938782,324.612122,562.095276,290.909302,632.580811,338.897949
4781,"XII","-",64062,66518,"MSTRG.4071.1",2,2001,"MSTRG.4071",".",99.660385,63.506454,84.947128,47.49176,110.362534,58.523632,87.985977,49.763699,93.411926,48.344826,79.803207,42.753654
4782,"XII","-",64062,66518,"MSTRG.4071.3",2,2001,"MSTRG.4071",".",20.77718,13.239815,15.789522,8.827518,54.783852,29.051073,14.757856,8.346847,2.813879,1.456308,0.670601,0.359267
4783,"XII","-",65775,66518,"YLL038C",1,744,"MSTRG.4071","ENT4",1.046904,0.667117,0.966706,0.540461,0.878464,0.465837,0.963458,0.544919,0.959163,0.49641,1.150394,0.61631
4784,"XII","+",66562,66942,"YLL037W",1,381,"MSTRG.4072","YLL037W",17.829561,11.361507,18.322475,10.243627,19.184978,10.173512,13.616642,7.701391,18.133511,9.384898,13.074815,7.004683
4785,"XII","-",66745,68256,"YLL036C",1,1512,"MSTRG.4073","PRP19",68.789169,43.834431,80.645851,45.087029,89.838699,47.640144,83.298622,47.112591,81.973969,42.425175,80.883675,43.332504
4786,"XII","+",68580,70478,"YLL035W",1,1899,"MSTRG.4068","GRC3",17.962086,11.445956,19.286993,10.782864,22.967878,12.179529,26.377041,14.918502,33.478672,17.326702,26.109531,13.987884
4787,"XII","-",70633,73146,"YLL034C",1,2514,"MSTRG.4069","RIX7",24.281624,15.472948,20.77327,11.613803,31.087509,16.48525,46.242245,26.153997,62.252193,32.218277,46.387829,24.851751
4788,"XII","+",73409,74101,"YLL033W",1,693,"MSTRG.4074","IRC19",41.297256,26.315796,43.848484,24.514565,49.893219,26.457644,38.422798,21.731422,42.18182,21.830969,35.359306,18.943344
4789,"XII","-",74270,76747,"YLL032C",1,2478,"MSTRG.4075","YLL032C",15.785311,10.058853,19.340193,10.812607,19.184423,10.173218,22.18523,12.54767,22.788136,11.793873,23.050444,12.349011
4790,"XII","-",77152,80205,"YLL031C",1,3054,"MSTRG.4076","GPI13",66.042236,42.084007,71.836937,40.162189,70.736084,37.510307,71.725281,40.56686,74.259003,38.432339,75.049446,40.206882
4791,"XII","-",80356,80697,"YLL030C",1,342,"MSTRG.4077","RRT7",1.153142,0.734815,0,0,0,0,0.748538,0.423363,0,0,0.27193,0.145683
4792,"XII","+",81461,83710,"YLL029W",1,2250,"MSTRG.4078","FRA1",202.903549,129.295959,238.221771,133.183685,231.840439,122.941582,160.196884,90.605225,184.887115,95.687302,180.627106,96.768913
4793,"XII","+",84804,86564,"YLL028W",1,1761,"MSTRG.4079","TPO1",106.424202,67.816559,156.320847,87.394981,140.51561,74.513367,61.498013,34.782455,60.287903,31.20167,73.812607,39.544262
4794,"XII","+",87403,88155,"YLL027W",1,753,"MSTRG.4080","ISA1",182.978745,116.599304,188.187256,105.210678,215.047806,114.036697,141.934921,80.276497,153.903061,79.651672,136.13147,72.930885
4795,"XII","+",88623,91349,"YLL026W",1,2727,"MSTRG.4081","HSP104",522.43158,332.908386,650.901001,363.902069,621.071899,329.345306,558.794617,316.046783,535.670715,277.233429,573.374756,307.178955
4796,"XII","+",92548,92650,"tP(UGG)L",2,72,"tP(UGG)L","tP(UGG)L",0,0,1.746528,0.976439,0,0,0,0,0,0,0,0
4797,"XII","+",94747,95121,"YLL025W",1,375,"MSTRG.4082","PAU17",21.826666,13.908578,26.770666,14.966794,27.184,14.415277,19.261333,10.893953,25.877331,13.392669,23.965334,12.839154
4798,"XII","-",95566,97485,"YLL024C",1,1920,"MSTRG.4083","SSA2",1372.135376,874.364014,1712.601562,957.47168,1704.504395,903.873718,2002.7771,1132.744019,2258.952881,1169.108521,2199.057373,1178.119873
4799,"XII","-",97997,98836,"YLL023C",1,840,"MSTRG.4084","POM33",193.469055,123.284027,255.471451,142.827545,262.103577,138.989685,236.066666,133.516159,227.950012,117.974274,245.990479,131.786591
4800,"XII","-",99044,100201,"YLL022C",1,1158,"MSTRG.4085","HIF1",63.416233,40.410645,56.548359,31.61474,74.920555,39.729275,77.673576,43.931141,96.835922,50.116894,79.875648,42.792465
4801,"XII","+",100947,105347,"YLL021W",1,4401,"MSTRG.4086","SPA2",49.749828,31.702017,48.455578,27.090273,51.102249,27.098774,51.557827,29.160419,63.646671,32.939983,57.49057,30.799917
4802,"XII","-",105556,105861,"YLL020C",1,306,"MSTRG.4087","YLL020C",13.37449,8.522609,15.980003,8.934011,11.624258,6.164173,14.29189,8.083302,25.933445,13.421711,15.367062,8.232728
4803,"XII","-",105686,107899,"YLL019C",1,2214,"MSTRG.4087","KNS1",81.411201,51.877552,72.570068,40.572067,70.725822,37.504864,74.47773,42.123611,86.149666,44.586285,81.491272,43.65802
4804,"XII","+",106908,107000,"YLL019W-A",1,93,"MSTRG.4088","YLL019W-A",0,0,0,0,0,0,0,0,0,0,0,0
4805,"XII","-",108676,108972,"YLL018C-A",1,297,"YLL018C-A","COX19",74.569023,47.517521,70.781143,39.571922,91.474747,48.507717,76.208755,43.102657,99.535355,51.513973,98.612793,52.830677
4806,"XII","-",109902,111575,"YLL018C",1,1674,"MSTRG.4089","DPS1",522.302856,332.826355,537.330933,300.407959,630.004761,334.082306,362.577667,205.069092,470.437256,243.472214,483.832153,259.20755
4807,"XII","+",112234,112545,"YLL017W",1,312,"MSTRG.4090","YLL017W",20.391026,12.993746,21.60577,12.079232,26.679489,14.147741,21.740385,12.296071,29.727562,15.385335,22.496796,12.052402
4808,"XII","+",112847,115993,"YLL016W",1,3147,"MSTRG.4091","SDC25",29.300922,18.671389,32.340324,18.080647,33.115349,17.560583,26.503969,14.990292,32.911026,17.032919,29.454401,15.77986
4809,"XII","+",116432,121111,"YLL015W",1,4680,"MSTRG.4092","BPT1",34.953632,22.273458,38.79594,21.689817,42.270084,22.415207,41.68483,23.576384,44.207478,22.879335,41.825214,22.407381
4810,"XII","+",121322,121648,"YLL014W",1,327,"MSTRG.4093","EMC6",486.195709,309.817871,816.302734,456.373962,672.244629,356.481476,1093.761475,618.616943,770.715576,398.879578,620.59021,332.474121
4811,"XII","-",122075,124714,"YLL013C",1,2640,"MSTRG.4094","PUF3",19.494318,12.422338,21.743181,12.156056,18.977272,10.063369,22.186363,12.548311,24.520454,12.690426,20.267046,10.85784
4812,"XII","+",125534,127255,"YLL012W",1,1722,"MSTRG.4095","YEH1",67.728226,43.158367,86.912308,48.590446,93.310104,49.480984,98.279907,55.585804,103.161438,53.390633,99.423927,53.265236
4813,"XII","+",127523,128992,"YLL011W",1,1470,"MSTRG.4096","SOF1",63.423809,40.41547,64.28299,35.938972,91.248978,48.387993,109.055779,61.680496,118.13401,61.139606,86.216324,46.189415
4814,"XII","-",129330,130613,"YLL010C",1,1284,"MSTRG.4097","PSR1",92.818535,59.146633,105.398743,58.925735,106.404198,56.424587,90.467293,51.167095,102.495338,53.045895,105.006226,56.25589
4815,"XII","-",131205,131414,"YLL009C",1,210,"MSTRG.4098","COX17",405.628571,258.47818,576.885742,322.522064,489.723816,259.693359,717.004761,405.52832,508.014282,262.919983,511.200012,273.869568
4816,"XII","+",131729,133987,"YLL008W",1,2259,"MSTRG.4099","DRS1",41.532978,26.466003,34.548031,19.31492,58.369629,30.952559,99.166443,56.087219,118.281105,61.215729,74.300133,39.805447
4817,"XII","-",134302,136299,"YLL007C",1,1998,"MSTRG.4109","YLL007C",19.677677,12.539181,20.186687,11.28586,21.906906,11.616912,18.880381,10.678492,21.92943,11.349455,22.346346,11.9718
4818,"XII","+",136345,136521,"YLL006W-A",1,177,"MSTRG.4110","YLL006W-A",0,0,1.112994,0.622246,0,0,0.426357,0.241142,0,0,1.677966,0.898951
4819,"XII","+",136586,137866,"YLL006W",1,1281,"MSTRG.4111","MMM1",33.131149,21.112118,41.200626,23.034216,44.800156,23.756866,45.19672,25.56266,51.141296,26.467896,49.25449,26.387531
4820,"XII","-",137940,140546,"YLL005C",1,2607,"MSTRG.4112","SPO75",28.997698,18.478165,31.346375,17.524956,29.861526,15.835129,32.170692,18.195314,31.087458,16.089142,27.203299,14.573857
4821,"XII","+",141073,142923,"YLL004W",1,1851,"MSTRG.4115","ORC3",25.19557,16.05534,30.242031,16.907545,34.851433,18.481205,34.952999,19.76895,38.260399,19.801458,34.182606,18.312941
4822,"XII","+",143201,146041,"YLL003W",1,2841,"MSTRG.4116","SFI1",26.297785,16.757702,31.690956,17.717602,35.155228,18.642302,31.867655,18.02392,35.606827,18.428116,33.422386,17.905661
4823,"XII","+",146291,147601,"YLL002W",1,1311,"MSTRG.4117","RTT109",34.217392,21.804304,35.758961,19.991919,45.372997,24.060635,46.62624,26.37118,49.848969,25.799057,47.893211,25.658243
4824,"XII","+",147890,150163,"YLL001W",1,2274,"MSTRG.4119","DNM1",65.145996,41.512897,83.302551,46.572323,75.430519,39.999699,69.966576,39.572163,75.823219,39.241886,80.307831,43.024006
4825,"XII","-",151389,153977,"YLR001C",1,2589,"MSTRG.4114","YLR001C",59.336033,37.810623,68.811897,38.47097,72.667442,38.534477,51.762451,29.276152,55.641174,28.796782,52.042103,27.880964
4826,"XII","-",154343,156334,"YLR002C",1,1992,"MSTRG.4106","NOC3",28.01004,17.848801,27.83534,15.562026,36.759537,19.493042,53.934738,30.50477,62.203312,32.192978,46.035141,24.662802
4827,"XII","-",156855,157730,"YLR003C",1,876,"MSTRG.4107","CMS1",52.646118,33.547615,47.481735,26.545824,74.926949,39.732662,86.055939,48.672089,104.990868,54.337444,78.46347,42.035908
4828,"XII","-",157934,159505,"YLR004C",1,1572,"MSTRG.4108","THI73",12.756697,8.128933,14.851781,8.30325,13.844784,7.341686,13.954199,7.892309,14.849237,7.685141,14.541348,7.790362
4829,"XII","+",160049,161434,"YLR005W",1,1386,"MSTRG.4113","SSL1",89.331894,56.924843,110.565651,61.814426,114.279945,60.600983,111.049774,62.808273,120.591629,62.411533,116.685425,62.512882
4830,"XII","-",161755,163893,"YLR006C",1,2139,"MSTRG.4118","SSK1",87.506783,55.761829,90.835907,50.784031,90.303413,47.886578,64.817673,36.660011,77.797569,40.263702,88.44133,47.381435
4831,"XII","+",164392,165402,"YLR007W",1,1011,"MSTRG.4120","NSE1",78.351135,49.927593,79.060333,44.200611,96.391693,51.115101,71.21563,40.27861,81.787338,42.328587,70.604355,37.825478
4832,"XII","-",165577,166083,"YLR008C",1,507,"MSTRG.4121","PAM18",195.061142,124.298553,251.167648,140.421402,266.940826,141.55481,263.124268,148.81958,290.043396,150.110352,269.690338,144.483521
4833,"XII","+",166537,167136,"YLR009W",1,600,"MSTRG.4122","RLP24",142.313339,90.686142,125.904999,70.390266,209.176666,110.923325,322.268341,182.270676,352.041656,182.19722,236.656647,126.786095
4834,"XII","-",167320,167802,"YLR010C",1,483,"MSTRG.4123","TEN1",88.310562,56.274025,113.385094,63.390705,122.198761,64.800209,74.416145,42.088779,60.246376,31.18018,70.95031,38.010818
4835,"XII","-",167944,168025,"tS(AGA)L",1,82,"MSTRG.4124","tS(AGA)L",0,0,0,0,0.37561,0.19918,0,0,0,0,0,0
4836,"XII","+",169103,169678,"YLR011W",1,576,"MSTRG.4125","LOT6",41.03125,26.14629,46.684029,26.099846,42.463543,22.517794,43.921875,24.841627,49.697918,25.720882,52.178818,27.954206
4837,"XII","-",169982,170281,"YLR012C",1,300,"YLR012C","YLR012C",0.613333,0.390833,0.486667,0.272083,0.923333,0.48963,1.286667,0.727722,0.613333,0.317427,0.446667,0.239297
4838,"XII","+",171339,171764,"YLR013W",1,426,"YLR013W","GAT3",0.586854,0.37396,0.652582,0.364842,0.206573,0.109543,0.352113,0.19915,0.946009,0.489602,0.276995,0.148397
4839,"XII","-",172268,174982,"YLR014C",1,2715,"MSTRG.4127","PPR1",8.909024,5.677086,9.718232,5.433215,11.144752,5.909898,14.908655,8.432137,17.72081,9.171307,13.097975,7.017091
4840,"XII","+",175227,176744,"YLR015W",1,1518,"MSTRG.4128","BRE2",25.16535,16.036083,25.191702,14.084036,30.301054,16.068205,31.513176,17.823433,42.735176,22.117355,32.721344,17.530087
4841,"XII","-",176802,177416,"YLR016C",1,615,"MSTRG.4129","PML1",75.255287,47.954826,95.526833,53.406605,92.520325,49.062172,117.396751,66.398033,128.767487,66.642899,109.517067,58.67252
4842,"XII","+",177608,178621,"YLR017W",1,1014,"MSTRG.4130","MEU1",108.924065,69.409538,118.418144,66.204552,123.42308,65.449448,157.675537,89.179184,186.280609,96.408501,131.460297,70.428352
4843,"XII","-",178707,179606,"YLR018C",1,900,"MSTRG.4131","POM34",118.132225,75.277245,131.363327,73.441872,149.687775,79.377235,154.066666,87.138054,164.186661,84.973892,133.962219,71.76873
4844,"XII","+",180288,181481,"YLR019W",1,1194,"MSTRG.4126","PSR2",216.373535,137.879425,237.295639,132.665909,239.03183,126.755074,178.364319,100.880478,190.267166,98.471718,200.448914,107.388222
4845,"XII","-",181789,183405,"YLR020C",1,1617,"MSTRG.4134","YEH2",68.29808,43.521496,89.217079,49.878986,91.200371,48.362221,94.969696,53.713593,94.161415,48.732719,87.946198,47.116173
4846,"XII","+",183623,184162,"YLR021W",1,540,"MSTRG.4135","IRC25",83.212959,53.025684,91.470367,51.138741,108.122223,57.335632,98.425926,55.668392,113.038887,58.502651,99.642593,53.382385
4847,"XII","-",184174,184926,"YLR022C",1,753,"MSTRG.4136","SDO1",79.132805,50.425694,102.536522,57.325542,120.791504,64.053963,143.326691,81.063667,154.614868,80.020073,116.023903,62.158482
4848,"XII","-",185498,187129,"YLR023C",1,1632,"MSTRG.4132","IZH3",101.275734,64.535797,122.935661,68.730179,141.925247,75.26088,94.155022,53.252827,91.395218,47.30109,88.389709,47.353775
4849,"XII","-",187663,193281,"YLR024C",1,5619,"MSTRG.4133","UBR2",6.603132,4.207705,5.765439,3.223309,6.088272,3.228521,7.173519,4.057247,10.691049,5.533093,9.817761,5.259754
4850,"XII","+",193581,194214,"MSTRG.4137.1",1,634,"MSTRG.4137",".",4.29653,2.737872,3.910095,2.186034,4.807571,2.549384,3.113565,1.760991,3.126183,1.617939,4.88959,2.619542
4851,"XII","+",194452,195174,"YLR025W",1,723,"MSTRG.4138","SNF7",254.583679,162.228027,275.017975,153.755524,322.441223,170.985855,268.594757,151.91362,290.5242,150.359192,292.042877,156.458633
